166704,"Wednesday",5000056024,1,"GROCERY DRY GOODS",3306
186648,"Sunday",4017,1,"PRODUCE",1203
65046,"Monday",7874235188,1,"DAIRY",1508
152666,"Monday",89940700500,3,"DSD GROCERY",3460
119253,"Wednesday",2569590237,2,"BEDDING",6080
168299,"Thursday",4300020581,1,"GROCERY DRY GOODS",4306
28318,"Tuesday",68113111868,1,"FINANCIAL SERVICES",284
83818,"Thursday",7874207904,1,"PETS AND SUPPLIES",635
168104,"Thursday",7566910006,1,"GROCERY DRY GOODS",3000
132784,"Friday",,1,"PHARMACY RX",
101976,"Sunday",4470006957,2,"PRE PACKED DELI",7654
25131,"Monday",7577931110,1,"GROCERY DRY GOODS",4451
93689,"Saturday",4072,2,"PRODUCE",4170
179484,"Saturday",2840006399,1,"DSD GROCERY",7002
162549,"Wednesday",4011,1,"PRODUCE",5501
77211,"Wednesday",3250010281,1,"GROCERY DRY GOODS",4201
154426,"Monday",7445160318,1,"INFANT CONSUMABLE HARDLINES",526
69052,"Monday",7104113636,1,"DSD GROCERY",4754
102335,"Sunday",4067,1,"PRODUCE",8002
154582,"Monday",2265571584,1,"MEAT - FRESH & FROZEN",6158
112339,"Monday",70109134038,1,"FABRICS AND CRAFTS",7300
122856,"Wednesday",85649000052,1,"OFFICE SUPPLIES",3622
151223,"Monday",4650073332,1,"HOUSEHOLD CHEMICALS/SUPP",8910
187625,"Sunday",3100010102,1,"FROZEN FOODS",1903
146088,"Sunday",68113132886,-1,"PRODUCE",8205
98499,"Saturday",880632366753,1,"LADIESWEAR",848
119710,"Wednesday",81082102190,1,"LAWN AND GARDEN",138
129798,"Thursday",7874207069,1,"BAKERY",2001
152079,"Monday",22592200000,1,"MEAT - FRESH & FROZEN",1301
65654,"Monday",4850002151,1,"DAIRY",1402
59144,"Sunday",3700089713,1,"INFANT CONSUMABLE HARDLINES",225
13810,"Sunday",3663202730,1,"DAIRY",1450
131805,"Friday",4150000031,1,"GROCERY DRY GOODS",2302
66158,"Monday",7874237417,1,"DAIRY",7955
48961,"Friday",2840042177,1,"DSD GROCERY",9257
58290,"Sunday",3151,-1,"PRODUCE",7801
58960,"Sunday",20108800000,1,"SERVICE DELI",8014
170880,"Thursday",7794800902,1,"DSD GROCERY",7950
176961,"Friday",68113105208,1,"PERSONAL CARE",3186
67401,"Monday",7962507258,1,"PERSONAL CARE",4943
106545,"Sunday",60538802945,1,"IMPULSE MERCHANDISE",1001
154099,"Monday",3040077387,1,"HOUSEHOLD PAPER GOODS",3006
79417,"Wednesday",61300874038,1,"DSD GROCERY",4644
188630,"Sunday",1111106219,1,"PERSONAL CARE",4941
38971,"Thursday",8312000037,2,"LIQUOR,WINE,BEER",2000
39862,"Thursday",64541659404,3,"CELEBRATION",530
70240,"Tuesday",20154200000,1,"SERVICE DELI",8001
125012,"Thursday",60538871458,1,"DAIRY",9127
164037,"Wednesday",8087804228,-1,"PERSONAL CARE",5027
71170,"Tuesday",1280051252,1,"IMPULSE MERCHANDISE",914
5693,"Friday",85671800050,1,"SHOES",1346
100115,"Sunday",7516000352,1,"FABRICS AND CRAFTS",4107
102916,"Sunday",3400000007,1,"IMPULSE MERCHANDISE",145
41920,"Thursday",79347812590,-1,"HOME DECOR",1634
71236,"Tuesday",3663200260,1,"DAIRY",1360
36935,"Wednesday",7708941612,1,"PAINT AND ACCESSORIES",3504
82181,"Thursday",4119691116,1,"GROCERY DRY GOODS",3108
80933,"Wednesday",1478256138,1,"MENSWEAR",8514
2000,"Friday",6791452627,1,"IMPULSE MERCHANDISE",347
145309,"Sunday",2580002329,2,"FROZEN FOODS",1904
182610,"Saturday",88309614683,1,"MENSWEAR",5665
101954,"Sunday",73114973851,2,"SEAFOOD",1077
155018,"Monday",7065200750,1,"HOME MANAGEMENT",8900
87660,"Friday",88743955574,1,"MENSWEAR",1857
160275,"Tuesday",3400000480,1,"IMPULSE MERCHANDISE",115
137904,"Saturday",4011,1,"PRODUCE",5501
84772,"Thursday",68113179202,1,"AUTOMOTIVE",3150
143231,"Saturday",7456613133,1,"GROCERY DRY GOODS",4290
103328,"Sunday",7418226988,1,"PERSONAL CARE",4946
128529,"Thursday",7100754116,1,"SERVICE DELI",4005
158460,"Tuesday",4072,1,"PRODUCE",4170
139337,"Saturday",88741171730,1,"LADIESWEAR",9304
104606,"Sunday",79764240266,2,"MENSWEAR",3638
135228,"Friday",61791467319,1,"BRAS & SHAPEWEAR",2502
27214,"Tuesday",60693337030,1,"LAWN AND GARDEN",5610
6350,"Saturday",20272700000,1,"SERVICE DELI",4042
63772,"Monday",1700013213,1,"PERSONAL CARE",3155
178723,"Saturday",7410814423,1,"PERSONAL CARE",4504
47149,"Friday",7874208830,2,"HOUSEHOLD PAPER GOODS",5010
153760,"Monday",1305148149,1,"CELEBRATION",10
186383,"Sunday",1380093052,1,"FROZEN FOODS",4138
162261,"Wednesday",1450001098,1,"FROZEN FOODS",1750
38940,"Thursday",64541699039,1,"CELEBRATION",1805
54193,"Saturday",3700093157,1,"PERSONAL CARE",5414
134437,"Friday",4160800133,1,"PHARMACY OTC",4511
87744,"Friday",72654753137,2,"LADIESWEAR",354
131873,"Friday",1590000211,1,"PRE PACKED DELI",7502
