"Date_Time","Lat","Lon","Base"
"9/18/2014 16:39:00",40.7636,-73.9657,"B02512"
"9/27/2014 23:21:00",40.757,-73.9761,"B02617"
"9/25/2014 21:13:00",40.724,-73.9936,"B02764"
"9/12/2014 19:27:00",40.7666,-73.9527,"B02598"
"9/12/2014 16:49:00",40.7524,-73.9784,"B02682"
"9/6/2014 9:53:00",40.7961,-73.9614,"B02617"
"9/2/2014 8:17:00",40.765,-73.9635,"B02598"
"9/13/2014 14:06:00",40.7412,-73.9941,"B02617"
"9/23/2014 21:41:00",40.7592,-73.9885,"B02617"
"9/19/2014 16:35:00",40.742,-73.9862,"B02617"
"9/5/2014 12:34:00",40.7518,-73.976,"B02764"
"9/10/2014 18:36:00",40.7824,-73.9765,"B02598"
"9/29/2014 11:32:00",40.6468,-73.7893,"B02682"
"9/10/2014 15:35:00",40.7357,-73.9982,"B02617"
"9/30/2014 14:38:00",40.7636,-73.9798,"B02617"
"9/17/2014 20:29:00",40.7222,-73.9952,"B02598"
"9/12/2014 16:09:00",40.7407,-74.0048,"B02617"
"9/7/2014 15:47:00",40.6693,-73.9779,"B02617"
"9/9/2014 9:20:00",41.1966,-73.7199,"B02512"
"9/21/2014 11:05:00",40.7732,-73.9546,"B02512"
"9/30/2014 9:17:00",40.6882,-73.9784,"B02598"
"9/16/2014 9:55:00",40.7399,-74.0061,"B02598"
"9/8/2014 6:40:00",40.7236,-73.9796,"B02617"
"9/18/2014 21:02:00",40.7293,-74.0011,"B02682"
"9/22/2014 11:42:00",40.7401,-73.9794,"B02764"
"9/18/2014 15:12:00",40.7647,-73.9531,"B02764"
"9/25/2014 10:00:00",40.6943,-73.9834,"B02682"
"9/5/2014 14:05:00",40.7507,-73.9777,"B02617"
"9/17/2014 21:33:00",40.724,-73.9962,"B02598"
"9/30/2014 15:58:00",40.7418,-74.0072,"B02617"
"9/6/2014 22:06:00",40.7223,-73.9573,"B02617"
"9/8/2014 13:07:00",40.6486,-73.9775,"B02764"
"9/1/2014 12:54:00",40.7565,-73.9906,"B02682"
"9/28/2014 11:39:00",40.7072,-74.0045,"B02617"
"9/23/2014 18:52:00",40.6446,-73.7823,"B02598"
"9/30/2014 19:05:00",40.7897,-73.9701,"B02617"
"9/30/2014 18:29:00",40.7498,-74.0065,"B02598"
"9/18/2014 15:25:00",40.7839,-73.9821,"B02617"
"9/28/2014 20:30:00",40.7324,-73.9964,"B02682"
"9/16/2014 14:54:00",40.7415,-73.9938,"B02682"
"9/7/2014 7:28:00",40.7643,-73.9984,"B02617"
"9/6/2014 3:29:00",40.7457,-73.9935,"B02682"
"9/17/2014 16:41:00",40.7146,-74.0138,"B02682"
"9/19/2014 18:46:00",40.7556,-73.9698,"B02617"
"9/3/2014 10:05:00",40.78,-73.9554,"B02598"
"9/14/2014 15:10:00",40.7034,-74.01,"B02617"
"9/7/2014 5:13:00",40.7459,-73.9719,"B02617"
"9/11/2014 18:56:00",40.7186,-73.841,"B02682"
"9/29/2014 14:48:00",40.6874,-73.9923,"B02617"
"9/8/2014 13:14:00",40.7668,-73.9537,"B02682"
"9/1/2014 2:07:00",40.7375,-73.9971,"B02764"
"9/25/2014 14:01:00",40.742,-74.0038,"B02764"
"9/5/2014 19:28:00",40.7351,-74.0064,"B02764"
"9/12/2014 5:58:00",40.7139,-73.9798,"B02617"
"9/22/2014 5:06:00",40.7626,-73.9767,"B02617"
"9/11/2014 17:20:00",40.7236,-74.0102,"B02764"
"9/15/2014 20:41:00",40.7453,-74.0062,"B02617"
"9/27/2014 19:43:00",40.6841,-73.8556,"B02617"
"9/21/2014 22:02:00",40.7506,-73.9945,"B02598"
"9/27/2014 23:29:00",40.7504,-73.9912,"B02682"
"9/26/2014 17:38:00",40.7422,-73.986,"B02598"
"9/17/2014 19:25:00",40.7671,-73.9682,"B02682"
"9/12/2014 14:22:00",40.7215,-73.989,"B02617"
"9/20/2014 5:47:00",40.7399,-74.035,"B02598"
"9/5/2014 13:40:00",40.847,-73.8449,"B02617"
"9/30/2014 5:45:00",40.7824,-73.9803,"B02764"
"9/10/2014 12:22:00",40.7898,-73.9523,"B02617"
"9/5/2014 21:36:00",40.7684,-73.9818,"B02512"
"9/16/2014 7:24:00",40.6878,-73.9991,"B02617"
"9/10/2014 21:08:00",40.7676,-73.953,"B02682"
"9/13/2014 17:15:00",40.6714,-73.957,"B02617"
"9/24/2014 20:18:00",40.6921,-73.9912,"B02598"
"9/9/2014 22:28:00",40.7278,-73.9912,"B02682"
"9/17/2014 15:44:00",40.7223,-73.9932,"B02617"
"9/29/2014 6:31:00",40.6417,-73.7884,"B02764"
"9/26/2014 7:24:00",40.784,-73.8125,"B02682"
"9/26/2014 17:33:00",40.7544,-73.9846,"B02617"
"9/18/2014 15:33:00",40.7407,-73.9861,"B02682"
"9/11/2014 21:49:00",40.741,-74.0074,"B02682"
"9/23/2014 7:23:00",40.7691,-73.9673,"B02617"
"9/20/2014 14:17:00",40.751,-74.0022,"B02682"
"9/9/2014 18:22:00",40.7291,-73.9976,"B02764"
"9/27/2014 18:11:00",40.7691,-73.9689,"B02617"
"9/28/2014 0:33:00",40.761,-73.9985,"B02512"
"9/2/2014 2:41:00",40.7531,-73.8612,"B02682"
"9/27/2014 19:38:00",40.6944,-73.9922,"B02617"
"9/23/2014 8:04:00",40.7054,-73.8728,"B02617"
"9/19/2014 18:04:00",40.7219,-73.9599,"B02598"
"9/4/2014 8:26:00",40.6789,-73.9702,"B02512"
"9/27/2014 2:30:00",40.7064,-74.0058,"B02617"
"9/19/2014 20:18:00",40.7565,-73.9747,"B02764"
"9/11/2014 5:02:00",40.6662,-73.8067,"B02764"
"9/6/2014 22:19:00",40.7376,-73.9997,"B02598"
"9/13/2014 14:24:00",40.7186,-74.0104,"B02617"
"9/9/2014 18:45:00",40.7559,-73.9748,"B02764"
"9/28/2014 15:43:00",40.7775,-73.9834,"B02764"
"9/16/2014 18:16:00",40.7638,-73.9857,"B02598"
"9/25/2014 10:35:00",40.6875,-73.9924,"B02682"
"9/30/2014 20:58:00",40.6908,-73.9595,"B02617"
"9/28/2014 21:00:00",40.7151,-73.8325,"B02764"
"9/29/2014 7:42:00",40.7799,-73.9503,"B02598"
"9/26/2014 13:49:00",40.66,-73.9897,"B02764"
"9/19/2014 19:09:00",40.7458,-73.9945,"B02764"
"9/23/2014 18:57:00",40.6693,-73.973,"B02512"
"9/20/2014 17:27:00",40.7485,-73.9711,"B02682"
"9/25/2014 8:51:00",40.7176,-73.9839,"B02617"
"9/12/2014 19:24:00",40.7203,-73.9965,"B02617"
"9/8/2014 21:12:00",40.7292,-73.996,"B02682"
"9/25/2014 8:13:00",40.7307,-73.993,"B02764"
"9/8/2014 13:54:00",40.7189,-73.9935,"B02617"
"9/13/2014 0:41:00",40.741,-74.0016,"B02617"
"9/9/2014 16:06:00",40.7497,-73.9788,"B02617"
"9/7/2014 12:29:00",40.8349,-73.9468,"B02682"
"9/20/2014 12:14:00",40.6746,-73.9754,"B02617"
"9/4/2014 20:41:00",40.741,-74.0076,"B02598"
"9/1/2014 13:21:00",40.711,-74.0059,"B02598"
"9/13/2014 0:01:00",40.7261,-73.9981,"B02617"
"9/27/2014 13:33:00",40.7486,-73.9734,"B02682"
"9/19/2014 17:00:00",40.7594,-73.9702,"B02617"
"9/5/2014 16:47:00",40.7732,-73.9664,"B02617"
"9/24/2014 20:55:00",40.7387,-73.9882,"B02598"
"9/24/2014 17:47:00",40.6469,-73.7889,"B02682"
"9/14/2014 6:50:00",40.7256,-73.9896,"B02617"
"9/14/2014 16:48:00",40.8054,-73.9458,"B02598"
"9/20/2014 4:46:00",40.7638,-73.9974,"B02682"
"9/12/2014 12:49:00",40.8094,-73.9491,"B02764"
"9/14/2014 9:05:00",40.7213,-74.0018,"B02617"
"9/17/2014 6:26:00",40.7641,-73.959,"B02617"
"9/6/2014 2:29:00",40.6968,-73.9063,"B02682"
"9/28/2014 18:52:00",40.7165,-74.0043,"B02598"
"9/6/2014 17:12:00",40.8783,-73.9173,"B02764"
"9/3/2014 22:19:00",40.7611,-73.9799,"B02682"
"9/26/2014 20:05:00",40.6839,-73.9769,"B02617"
"9/4/2014 17:16:00",40.7467,-73.9437,"B02682"
"9/18/2014 10:03:00",40.7559,-73.983,"B02617"
"9/20/2014 22:35:00",40.7586,-73.9894,"B02764"
"9/29/2014 19:58:00",40.7585,-73.9712,"B02617"
"9/16/2014 15:08:00",40.7516,-73.9738,"B02512"
"9/2/2014 14:31:00",40.6416,-73.7888,"B02512"
"9/20/2014 8:46:00",40.7645,-73.9851,"B02598"
"9/15/2014 19:16:00",40.7249,-73.9922,"B02682"
"9/16/2014 8:41:00",40.7463,-74.001,"B02764"
"9/17/2014 15:21:00",40.7523,-73.9772,"B02764"
"9/3/2014 18:31:00",40.7458,-73.976,"B02617"
"9/20/2014 17:41:00",40.7451,-73.9887,"B02598"
"9/20/2014 16:47:00",40.7326,-73.9818,"B02682"
"9/26/2014 17:27:00",40.7928,-73.9192,"B02617"
"9/9/2014 13:29:00",40.7762,-73.9482,"B02682"
"9/3/2014 7:06:00",40.7862,-73.9712,"B02598"
"9/15/2014 13:28:00",40.7219,-73.992,"B02512"
"9/20/2014 19:34:00",40.7825,-73.9509,"B02617"
"9/17/2014 6:10:00",40.7273,-73.992,"B02764"
"9/6/2014 22:30:00",40.6796,-73.9804,"B02617"
"9/24/2014 5:14:00",40.8427,-73.9063,"B02617"
"9/30/2014 17:51:00",40.7596,-73.9919,"B02617"
"9/29/2014 15:58:00",40.7575,-73.9778,"B02598"
"9/18/2014 21:52:00",40.7368,-73.9997,"B02598"
"9/3/2014 14:10:00",40.7887,-73.9668,"B02682"
"9/11/2014 21:42:00",40.7227,-74.0087,"B02682"
"9/23/2014 16:46:00",40.7194,-73.9896,"B02617"
"9/21/2014 2:10:00",40.7594,-73.9723,"B02512"
"9/2/2014 17:46:00",40.7271,-73.9971,"B02598"
"9/13/2014 21:59:00",40.8002,-73.6511,"B02682"
"9/13/2014 17:52:00",40.7238,-74.0028,"B02617"
"9/8/2014 3:05:00",40.7446,-73.9572,"B02617"
"9/18/2014 8:04:00",40.7558,-73.9867,"B02598"
"9/18/2014 17:31:00",40.7455,-73.9909,"B02682"
"9/30/2014 20:40:00",40.7292,-73.9959,"B02598"
"9/26/2014 19:16:00",40.7326,-74.005,"B02764"
"9/19/2014 10:31:00",40.6908,-73.9366,"B02617"
"9/18/2014 17:37:00",40.6878,-74.182,"B02598"
"9/4/2014 7:09:00",40.6449,-73.9719,"B02598"
"9/18/2014 17:51:00",40.7399,-73.9818,"B02617"
"9/23/2014 16:07:00",40.741,-74.0017,"B02682"
"9/2/2014 23:33:00",40.6483,-73.7829,"B02617"
"9/14/2014 22:14:00",40.677,-73.9415,"B02764"
"9/14/2014 22:21:00",40.6877,-74.1817,"B02682"
"9/19/2014 17:47:00",40.6898,-73.9159,"B02617"
"9/27/2014 16:04:00",40.7131,-73.9621,"B02617"
"9/24/2014 21:13:00",40.6918,-73.9912,"B02764"
"9/25/2014 13:16:00",40.7366,-73.9785,"B02682"
"9/11/2014 13:34:00",40.7665,-73.9783,"B02617"
"9/4/2014 13:13:00",40.6749,-73.9824,"B02764"
"9/23/2014 12:59:00",40.7402,-74.0035,"B02617"
"9/4/2014 13:04:00",40.7431,-73.9854,"B02617"
"9/8/2014 10:16:00",40.7656,-73.97,"B02617"
"9/23/2014 22:38:00",40.7555,-73.9828,"B02598"
"9/12/2014 17:48:00",40.755,-73.9753,"B02617"
"9/30/2014 20:01:00",40.7118,-73.9676,"B02617"
"9/15/2014 18:14:00",40.7311,-73.979,"B02617"
"9/2/2014 16:31:00",40.7041,-74.0083,"B02617"
"9/19/2014 12:11:00",40.744,-73.9919,"B02512"
"9/28/2014 13:58:00",40.7396,-73.9925,"B02617"
"9/24/2014 11:12:00",40.7031,-73.9876,"B02682"
"9/25/2014 17:30:00",40.7806,-73.9523,"B02617"
"9/7/2014 10:22:00",40.827,-74.1511,"B02512"
"9/7/2014 23:47:00",40.7144,-73.9998,"B02764"
"9/26/2014 21:44:00",40.6199,-74.0036,"B02598"
"9/5/2014 8:28:00",40.8034,-73.9453,"B02617"
"9/24/2014 11:34:00",40.7559,-73.9969,"B02682"
"9/5/2014 17:20:00",40.7306,-73.9779,"B02764"
"9/16/2014 6:06:00",40.6754,-73.9627,"B02682"
"9/29/2014 12:07:00",40.7341,-73.9778,"B02682"
"9/15/2014 12:54:00",40.6741,-73.9653,"B02598"
"9/10/2014 8:33:00",40.7463,-73.9916,"B02617"
"9/13/2014 3:49:00",40.7362,-73.992,"B02682"
"9/5/2014 8:12:00",40.7597,-73.9874,"B02682"
"9/8/2014 7:25:00",40.7731,-73.9522,"B02617"
"9/16/2014 19:38:00",40.713,-74.0071,"B02617"
"9/18/2014 14:12:00",40.7597,-73.9798,"B02598"
"9/20/2014 15:19:00",40.7504,-73.9952,"B02598"
"9/4/2014 21:19:00",40.7722,-73.8764,"B02682"
"9/2/2014 18:33:00",40.7351,-73.9875,"B02598"
"9/24/2014 20:32:00",40.7352,-73.9919,"B02598"
"9/26/2014 17:59:00",40.7633,-73.9694,"B02598"
"9/8/2014 16:33:00",40.7561,-73.9747,"B02598"
"9/27/2014 13:45:00",40.7312,-73.9022,"B02598"
"9/18/2014 6:59:00",40.7468,-74.0016,"B02617"
"9/27/2014 18:27:00",40.7603,-73.9875,"B02617"
"9/26/2014 18:19:00",40.721,-73.9975,"B02598"
"9/24/2014 22:33:00",40.7533,-74.0265,"B02764"
"9/30/2014 7:43:00",40.6961,-73.9683,"B02682"
"9/27/2014 8:50:00",40.7467,-73.9807,"B02764"
"9/17/2014 20:40:00",40.7822,-73.9599,"B02617"
"9/7/2014 19:54:00",40.771,-73.8657,"B02764"
"9/19/2014 0:49:00",40.7221,-73.9587,"B02598"
"9/3/2014 3:05:00",40.7298,-74.0098,"B02598"
"9/11/2014 21:34:00",40.7496,-73.9854,"B02598"
"9/10/2014 12:03:00",40.6843,-74.0025,"B02764"
"9/19/2014 23:34:00",40.7747,-73.991,"B02682"
"9/15/2014 5:31:00",40.7317,-74.001,"B02764"
"9/15/2014 7:31:00",40.7622,-73.9879,"B02617"
"9/22/2014 22:57:00",40.7462,-74.0016,"B02617"
"9/10/2014 5:54:00",40.683,-73.9398,"B02682"
"9/25/2014 13:12:00",40.7638,-73.991,"B02598"
"9/15/2014 11:19:00",40.7169,-74.0092,"B02617"
"9/3/2014 20:18:00",40.7225,-74.0013,"B02682"
"9/4/2014 18:47:00",40.7551,-73.9771,"B02682"
"9/10/2014 8:11:00",40.7168,-73.9635,"B02682"
"9/6/2014 23:55:00",40.5893,-73.969,"B02617"
"9/24/2014 20:32:00",40.7333,-74.2682,"B02617"
"9/10/2014 19:48:00",40.7646,-73.9774,"B02617"
"9/17/2014 8:18:00",40.7797,-73.9473,"B02598"
"9/24/2014 10:50:00",40.6848,-73.9779,"B02617"
"9/8/2014 6:50:00",40.78,-73.9586,"B02598"
"9/3/2014 19:20:00",40.646,-73.7842,"B02598"
"9/18/2014 0:25:00",40.7631,-73.9792,"B02682"
"9/17/2014 14:23:00",40.7646,-73.9807,"B02617"
"9/22/2014 18:34:00",40.6637,-73.9785,"B02682"
"9/28/2014 12:35:00",40.675,-73.9459,"B02598"
"9/18/2014 18:30:00",40.7601,-73.9719,"B02617"
"9/2/2014 11:03:00",40.7826,-73.977,"B02598"
"9/21/2014 23:51:00",40.7087,-73.9588,"B02617"
"9/16/2014 9:02:00",40.7335,-73.9855,"B02682"
"9/14/2014 5:31:00",40.6797,-73.9805,"B02617"
"9/10/2014 16:35:00",40.7637,-73.9756,"B02598"
"9/4/2014 19:36:00",40.7114,-74.0083,"B02682"
"9/6/2014 12:06:00",40.8094,-73.9497,"B02682"
"9/13/2014 23:35:00",40.73,-73.9567,"B02512"
"9/4/2014 16:33:00",40.7388,-73.977,"B02617"
"9/19/2014 10:40:00",40.6834,-73.9422,"B02682"
"9/9/2014 16:11:00",40.7627,-73.9826,"B02617"
"9/20/2014 14:22:00",40.6446,-73.7824,"B02764"
"9/21/2014 17:15:00",40.7513,-73.994,"B02764"
"9/9/2014 17:20:00",40.769,-73.8866,"B02617"
"9/14/2014 5:24:00",40.7123,-74.0087,"B02598"
"9/13/2014 15:35:00",40.7446,-73.9852,"B02682"
"9/17/2014 9:25:00",40.7688,-73.9542,"B02598"
"9/13/2014 16:11:00",40.7766,-73.9547,"B02617"
"9/29/2014 13:35:00",40.7624,-73.9731,"B02682"
"9/29/2014 11:06:00",40.8985,-74.0388,"B02598"
"9/3/2014 11:32:00",40.86,-73.8914,"B02598"
"9/30/2014 6:54:00",40.7556,-73.9734,"B02617"
"9/2/2014 6:45:00",40.7377,-74.0489,"B02617"
"9/16/2014 13:13:00",40.7605,-73.9685,"B02512"
"9/29/2014 22:19:00",40.6435,-73.7899,"B02764"
"9/30/2014 9:18:00",40.6775,-73.9995,"B02617"
"9/10/2014 13:19:00",40.7543,-73.9872,"B02598"
"9/1/2014 18:28:00",40.7477,-73.9938,"B02617"
"9/5/2014 7:33:00",40.7229,-73.9946,"B02617"
"9/10/2014 20:29:00",40.6812,-74.0074,"B02617"
"9/26/2014 19:04:00",40.7381,-73.9929,"B02682"
"9/20/2014 19:27:00",40.7219,-73.9995,"B02617"
"9/24/2014 10:59:00",40.7456,-73.9939,"B02764"
"9/24/2014 17:55:00",40.7123,-73.9791,"B02682"
"9/24/2014 21:45:00",40.7583,-73.9889,"B02512"
"9/15/2014 6:06:00",40.6796,-73.9221,"B02617"
"9/7/2014 0:40:00",40.7276,-73.994,"B02617"
"9/10/2014 17:06:00",40.7299,-74.0083,"B02598"
"9/25/2014 20:38:00",40.7632,-73.9711,"B02682"
"9/27/2014 16:33:00",40.6988,-73.9402,"B02682"
"9/1/2014 15:14:00",40.7744,-73.983,"B02598"
"9/20/2014 17:30:00",40.7368,-73.9887,"B02764"
"9/7/2014 13:35:00",40.7476,-74.171,"B02617"
"9/11/2014 19:33:00",40.7741,-73.8726,"B02682"
"9/5/2014 8:12:00",40.7591,-73.9942,"B02682"
"9/26/2014 16:24:00",40.7724,-73.9789,"B02617"
"9/19/2014 16:32:00",40.7273,-74.0073,"B02682"
"9/14/2014 16:21:00",40.7387,-73.994,"B02598"
"9/30/2014 9:07:00",40.7574,-73.99,"B02617"
"9/4/2014 17:14:00",40.7697,-73.9808,"B02598"
"9/5/2014 4:51:00",40.8065,-73.9146,"B02598"
"9/10/2014 22:16:00",40.7562,-73.9841,"B02617"
"9/19/2014 15:31:00",40.7613,-73.9796,"B02617"
"9/17/2014 17:24:00",40.7462,-73.9841,"B02764"
"9/24/2014 13:56:00",40.7483,-73.9395,"B02617"
"9/8/2014 16:05:00",40.7605,-73.9802,"B02617"
"9/27/2014 15:29:00",40.7875,-73.9752,"B02764"
"9/13/2014 23:44:00",40.7167,-73.9656,"B02764"
"9/13/2014 0:25:00",40.7499,-73.9859,"B02682"
"9/18/2014 0:00:00",40.7066,-73.9429,"B02617"
"9/19/2014 9:59:00",40.6895,-73.9661,"B02682"
"9/29/2014 20:45:00",40.6397,-73.9678,"B02617"
"9/22/2014 6:16:00",40.7657,-73.9786,"B02512"
"9/22/2014 22:04:00",40.7188,-73.9885,"B02598"
"9/3/2014 20:00:00",40.7626,-73.9963,"B02617"
"9/29/2014 4:12:00",40.6491,-73.961,"B02764"
"9/12/2014 23:56:00",40.731,-74.0028,"B02598"
"9/5/2014 22:50:00",40.7455,-73.9936,"B02617"
"9/26/2014 15:12:00",40.7606,-73.9769,"B02682"
"9/8/2014 4:05:00",40.6876,-73.9715,"B02598"
"9/26/2014 10:47:00",40.6877,-74.1814,"B02598"
"9/12/2014 16:29:00",40.7704,-73.8646,"B02764"
"9/9/2014 14:26:00",40.7337,-73.9954,"B02617"
"9/13/2014 18:41:00",40.7448,-73.9837,"B02617"
"9/2/2014 7:27:00",40.7748,-73.9611,"B02598"
"9/29/2014 17:10:00",40.7853,-73.954,"B02598"
"9/3/2014 22:55:00",40.7421,-73.9908,"B02598"
"9/17/2014 9:47:00",40.7687,-73.4162,"B02617"
"9/12/2014 18:24:00",40.7351,-74.0016,"B02617"
"9/27/2014 10:28:00",40.7641,-73.991,"B02598"
"9/10/2014 20:10:00",40.8118,-73.951,"B02598"
"9/3/2014 17:57:00",40.7445,-73.9943,"B02598"
"9/7/2014 8:08:00",40.7198,-74.0002,"B02598"
"9/23/2014 7:57:00",40.7491,-74.0032,"B02682"
"9/15/2014 8:12:00",40.7711,-73.9833,"B02617"
"9/12/2014 6:39:00",40.6744,-73.9849,"B02682"
"9/19/2014 7:13:00",40.7475,-73.981,"B02598"
"9/14/2014 0:21:00",40.7237,-73.9853,"B02764"
"9/19/2014 2:09:00",40.7405,-74.0063,"B02682"
"9/1/2014 22:45:00",40.7119,-73.9352,"B02682"
"9/30/2014 9:33:00",40.7428,-73.9752,"B02512"
"9/26/2014 20:11:00",40.7472,-73.9934,"B02617"
"9/28/2014 19:30:00",40.7705,-73.8653,"B02598"
"9/20/2014 22:32:00",40.8085,-73.9517,"B02617"
"9/29/2014 19:41:00",40.7579,-73.8343,"B02764"
"9/22/2014 20:09:00",40.7208,-74.0101,"B02764"
"9/24/2014 21:16:00",40.7523,-73.9797,"B02617"
"9/23/2014 20:32:00",40.7223,-73.955,"B02598"
"9/26/2014 21:04:00",40.7706,-73.9873,"B02598"
"9/21/2014 11:39:00",40.7531,-74.0041,"B02617"
"9/16/2014 18:48:00",40.7357,-74.0071,"B02598"
"9/21/2014 11:43:00",40.7367,-73.9906,"B02617"
"9/24/2014 23:39:00",40.7609,-73.9909,"B02617"
"9/30/2014 19:03:00",40.7574,-73.9741,"B02598"
"9/28/2014 21:40:00",40.7205,-74.0086,"B02598"
"9/23/2014 0:18:00",40.7756,-73.9536,"B02764"
"9/3/2014 16:12:00",40.7413,-73.985,"B02598"
"9/18/2014 11:56:00",40.7,-73.9474,"B02764"
"9/9/2014 9:46:00",40.7083,-73.9231,"B02764"
"9/25/2014 16:24:00",40.7746,-73.9593,"B02617"
"9/9/2014 15:36:00",40.7366,-74.0292,"B02617"
"9/23/2014 18:15:00",40.7274,-73.9791,"B02682"
"9/27/2014 0:03:00",40.7113,-73.9577,"B02764"
"9/30/2014 19:16:00",40.7241,-74.0001,"B02682"
"9/17/2014 6:16:00",40.7246,-74.0021,"B02598"
"9/20/2014 22:50:00",40.7198,-73.9931,"B02682"
"9/17/2014 18:32:00",40.7367,-73.9889,"B02598"
"9/18/2014 18:58:00",40.7104,-74.0095,"B02598"
"9/12/2014 22:09:00",40.5922,-73.949,"B02682"
"9/8/2014 16:35:00",40.7878,-73.9757,"B02598"
"9/24/2014 8:42:00",40.7405,-73.9891,"B02598"
"9/28/2014 15:58:00",40.7792,-73.9768,"B02682"
"9/14/2014 19:31:00",40.705,-74.016,"B02764"
"9/17/2014 16:46:00",40.7495,-74.0044,"B02764"
"9/30/2014 18:51:00",40.7309,-73.9444,"B02617"
"9/19/2014 5:21:00",40.7274,-73.9812,"B02598"
"9/18/2014 14:19:00",40.7563,-73.9931,"B02682"
"9/24/2014 21:28:00",40.766,-73.9947,"B02617"
"9/22/2014 18:43:00",40.7781,-73.9629,"B02617"
"9/19/2014 21:46:00",40.6906,-73.9583,"B02617"
"9/19/2014 16:49:00",40.7434,-73.9795,"B02617"
"9/22/2014 22:17:00",40.7263,-73.9494,"B02764"
"9/7/2014 9:23:00",40.7888,-73.9798,"B02617"
"9/12/2014 18:10:00",40.7657,-73.979,"B02598"
"9/2/2014 12:39:00",40.7586,-73.9741,"B02598"
"9/13/2014 22:56:00",40.7156,-74.0092,"B02598"
"9/12/2014 22:46:00",40.9551,-73.734,"B02617"
"9/4/2014 21:57:00",40.7738,-73.7417,"B02682"
"9/30/2014 15:34:00",40.7643,-73.969,"B02682"
"9/9/2014 22:50:00",40.7452,-73.9533,"B02617"
"9/14/2014 13:27:00",40.802,-73.9532,"B02598"
"9/4/2014 5:36:00",40.8274,-73.9448,"B02598"
"9/10/2014 1:25:00",40.6983,-73.996,"B02764"
"9/28/2014 9:28:00",40.7209,-73.9409,"B02598"
"9/18/2014 17:29:00",40.7039,-73.9475,"B02617"
"9/9/2014 13:31:00",40.7477,-73.9838,"B02598"
"9/13/2014 23:38:00",40.7223,-73.9552,"B02617"
"9/25/2014 8:54:00",40.7445,-73.9846,"B02598"
"9/4/2014 19:17:00",40.764,-73.9737,"B02617"
"9/12/2014 21:35:00",40.6761,-74.0167,"B02617"
"9/22/2014 2:55:00",40.6734,-73.9576,"B02617"
"9/17/2014 15:30:00",40.7557,-73.9771,"B02617"
"9/10/2014 19:06:00",40.6465,-73.7904,"B02682"
"9/30/2014 5:25:00",40.7337,-74.0019,"B02598"
"9/19/2014 22:11:00",40.7295,-74.0022,"B02598"
"9/2/2014 6:40:00",40.7745,-73.9801,"B02617"
"9/3/2014 8:13:00",40.7802,-73.9573,"B02617"
"9/10/2014 8:43:00",40.7782,-73.9523,"B02598"
"9/10/2014 9:05:00",40.7041,-73.9339,"B02617"
"9/12/2014 19:49:00",40.6771,-74.0154,"B02617"
"9/22/2014 21:38:00",40.8144,-74.0693,"B02682"
"9/18/2014 21:21:00",40.6903,-73.9713,"B02598"
"9/27/2014 22:49:00",40.7533,-73.9794,"B02764"
"9/1/2014 21:33:00",40.7074,-74.0168,"B02617"
"9/19/2014 7:43:00",40.6927,-73.9687,"B02682"
"9/25/2014 10:16:00",40.6849,-74.002,"B02598"
"9/11/2014 20:43:00",40.7869,-73.7907,"B02617"
"9/9/2014 19:58:00",40.7473,-73.9851,"B02598"
"9/14/2014 1:01:00",40.7681,-73.9546,"B02617"
"9/18/2014 5:35:00",40.7681,-73.9681,"B02617"
"9/22/2014 18:02:00",40.7683,-73.9826,"B02617"
"9/18/2014 17:27:00",40.7044,-74.0142,"B02682"
"9/6/2014 8:19:00",40.7376,-73.9727,"B02682"
"9/26/2014 18:42:00",40.7413,-73.7841,"B02617"
"9/3/2014 21:39:00",40.7452,-73.8427,"B02617"
"9/24/2014 15:25:00",40.7247,-74.0078,"B02512"
"9/14/2014 12:29:00",40.7709,-73.8659,"B02617"
"9/15/2014 0:19:00",40.7452,-73.9949,"B02617"
"9/26/2014 15:27:00",40.7345,-73.9962,"B02764"
"9/21/2014 7:02:00",40.7195,-74.0046,"B02598"
"9/17/2014 12:03:00",40.759,-73.9724,"B02598"
"9/18/2014 20:49:00",40.7691,-73.9828,"B02682"
"9/4/2014 19:14:00",40.7199,-74.0003,"B02617"
"9/10/2014 19:29:00",40.7039,-74.0109,"B02598"
"9/27/2014 21:11:00",40.7822,-73.9715,"B02617"
"9/11/2014 19:16:00",40.7255,-74.01,"B02617"
"9/30/2014 10:35:00",40.7659,-73.9291,"B02617"
"9/30/2014 3:33:00",40.74,-74.0007,"B02764"
"9/2/2014 15:20:00",40.7787,-73.9605,"B02598"
"9/20/2014 22:52:00",40.7787,-73.9211,"B02598"
"9/5/2014 19:14:00",40.7779,-73.9538,"B02617"
"9/21/2014 13:17:00",40.7722,-73.9862,"B02682"
"9/26/2014 3:52:00",40.62,-74.0086,"B02764"
"9/9/2014 1:39:00",40.7409,-74.0074,"B02764"
"9/4/2014 9:02:00",40.7739,-73.9625,"B02682"
"9/18/2014 9:53:00",40.7535,-73.9837,"B02617"
"9/28/2014 22:54:00",40.8042,-73.947,"B02598"
"9/27/2014 11:32:00",40.7578,-73.9894,"B02617"
"9/9/2014 14:35:00",40.7451,-73.9829,"B02598"
"9/6/2014 18:22:00",40.7948,-73.9662,"B02598"
"9/9/2014 5:50:00",40.7106,-73.9572,"B02598"
"9/16/2014 16:35:00",40.7209,-73.9994,"B02617"
