MovieID,UserID,Rating,Date
3418,780543,4,2005-09-29
15715,1060422,4,2005-01-31
10970,1156376,2,2005-08-08
11405,790459,2,2003-12-10
13128,427594,5,2005-03-29
7057,2476269,5,2005-03-23
11004,2368686,3,2004-10-07
6692,966478,4,2005-03-04
1700,1380823,2,2004-01-23
607,244916,3,2005-10-07
3256,88188,2,2005-08-08
6249,835847,4,2004-09-21
9645,630425,3,2004-10-28
14296,2485642,4,2005-08-10
15471,2165799,1,2005-06-11
15233,1487518,2,2004-12-21
7922,1256725,3,2004-11-30
8832,1049071,4,2005-03-02
4790,428105,3,2005-01-31
9443,901520,4,2005-07-11
7230,529889,5,2005-04-09
3624,39490,5,2004-06-15
12778,485063,5,2004-10-29
12161,417411,3,2004-05-25
3113,2062350,5,2003-06-17
11165,2212438,5,2005-10-31
12155,1851082,5,2004-12-16
15124,1214417,2,2005-10-03
17627,1953742,4,2003-12-28
483,1171457,5,2005-03-04
15409,2468682,3,2005-02-04
8644,1671728,5,2005-05-16
7624,1557262,5,2003-11-06
2391,1941414,4,2004-08-23
16113,1091372,4,2005-06-29
12690,1509078,3,2005-03-21
548,686510,4,2004-08-11
12918,602,5,2005-06-14
8644,708868,4,2004-02-22
5695,167188,5,2005-02-02
3962,814304,3,2004-02-28
3326,1035006,3,2004-03-18
7696,1318329,5,2004-11-22
5939,2265673,4,2004-10-03
7331,284762,5,2005-11-10
5169,254905,2,2005-03-03
9125,1920253,3,2005-10-30
5862,535276,3,2005-02-27
12293,1829368,5,2005-10-28
1799,1389799,4,2000-03-05
14240,79524,3,2004-06-02
12667,2615860,2,2005-06-14
3798,451638,4,2004-05-03
14928,2299969,5,2005-01-04
3082,88799,5,2005-08-19
3605,1949367,4,2005-01-02
9485,2141820,5,2005-06-07
14410,2442369,4,2005-05-07
7944,832055,5,2005-02-24
13748,1573000,4,2005-02-18
9170,1701898,5,2005-09-21
16640,2465683,2,2005-04-17
8574,1443411,5,2004-02-04
15450,2340200,4,2004-01-21
1954,1786613,3,2004-10-01
11999,1830336,4,2003-11-13
9788,1789426,4,2005-05-19
7984,517156,3,2005-10-30
4931,278056,4,2005-01-22
2348,961794,3,2005-03-05
14621,2048785,4,2004-10-26
3917,1407491,5,2005-05-27
17308,152433,3,2004-10-01
12317,1820439,5,2005-08-20
3768,1357894,4,2004-04-12
9598,599348,3,2003-08-26
2913,523313,2,2005-05-25
2443,2613684,5,2005-04-19
5041,717135,3,2005-02-11
3825,366128,4,2005-03-08
12591,300777,3,2002-01-22
5087,2524436,3,2002-11-13
6130,864647,4,2004-12-19
14825,2406766,4,2005-10-27
10363,433134,5,2004-04-27
16596,465518,4,2005-09-21
6860,29905,4,2004-07-10
12500,1089375,3,2005-10-22
4402,678272,5,2003-11-20
15366,2217698,4,2005-01-10
14999,1643617,4,2004-08-24
17149,2318588,4,2004-04-21
14822,615714,4,2005-10-01
14780,2637187,5,2004-02-09
16644,731765,4,2005-09-06
3782,1593063,4,2004-06-28
14334,2228269,4,2005-01-31
14278,1854279,2,2004-06-16
15455,2618750,1,2001-10-31
468,2064638,3,2004-08-31
13582,1833332,4,2002-10-22
14527,2156119,4,2005-08-13
17573,109541,3,2002-04-07
7364,221118,4,2005-11-27
3638,1535062,4,2004-02-29
15540,2632546,2,2005-08-02
6231,8579,3,2005-09-28
7230,949179,4,2005-10-17
2782,449866,4,2004-06-20
2874,1606342,4,2005-02-14
14670,2235405,4,2005-06-07
2122,2294916,4,2004-06-08
8881,2422852,4,2005-08-30
16357,2320375,2,2005-08-22
15671,1606499,3,2005-11-27
5169,1196093,4,2000-09-13
5054,1004681,4,2005-10-12
2137,2353276,1,2005-05-10
10947,1423063,5,2004-11-08
3730,10954,4,2004-01-27
15107,1553442,4,2005-06-21
13115,233415,5,2005-02-21
15058,1241980,3,2005-11-08
14691,2094117,5,2004-12-15
3730,583763,3,2005-07-28
9800,1503090,4,2005-06-22
9798,2025791,4,2005-11-28
7904,493287,3,2004-08-31
15472,1603022,4,2005-08-24
11077,890609,2,2005-08-15
14109,1329860,4,2005-06-27
12911,1349477,4,2005-06-21
3461,1869945,3,2005-01-27
14118,1599816,1,2004-05-21
12317,237145,2,2005-02-08
6974,511584,4,2005-01-19
11555,2224936,3,2003-08-01
17149,2079636,3,2005-08-21
8683,688315,3,2002-01-12
6988,776187,3,2004-11-29
10105,1233297,4,2002-12-04
14909,2153107,3,2005-05-16
14149,566399,4,2005-01-05
16343,2054707,3,2005-03-03
10112,772486,5,2005-08-12
9565,512995,4,2003-07-20
8118,1616870,3,2005-05-04
6736,505630,3,2005-10-13
2675,826409,1,2003-08-06
2913,1851316,5,2005-09-14
12493,38879,4,2004-04-12
10890,641138,3,2005-06-04
9229,1910693,3,2005-04-12
5845,1163671,5,2005-08-01
3954,219066,5,2002-11-17
6971,1633102,4,2005-03-01
14770,1512369,4,2002-01-31
14410,1836502,4,2005-12-28
14527,2270835,3,2005-06-03
11283,2331668,4,2003-07-22
9458,755939,3,2005-11-26
4761,2334859,5,2002-06-05
13651,2512503,4,2001-03-23
189,1581190,2,2004-12-07
12478,706897,3,2003-11-17
13359,1338120,4,2005-07-18
1650,1517061,3,2003-02-11
12401,893440,3,2004-10-04
16640,1454985,2,2005-10-24
7219,1970527,4,2005-03-28
413,1575680,4,2004-05-17
10461,1459475,4,2005-08-05
9946,1700707,4,2004-12-24
11064,2145510,5,2005-11-20
6037,1317564,5,2005-06-05
8327,2610868,4,2005-05-08
6205,1421125,3,2005-04-01
12472,48210,3,2005-05-17
12408,400440,1,2004-02-26
13207,2370719,2,2005-08-09
5220,681188,2,2005-06-12
5169,654591,3,2004-12-19
564,1937799,3,2004-04-01
10785,2073724,5,2005-01-19
13673,2054476,5,2005-09-20
8827,1745399,5,2005-09-06
7511,1376339,3,2002-06-02
9285,1546152,5,2004-11-16
6931,1418231,3,2004-02-20
313,123366,5,2005-03-02
4679,2288257,4,2005-05-16
16668,540261,3,2003-10-06
10583,672012,3,2005-08-02
12778,2569215,4,2005-12-07
4914,2534701,3,2005-06-20
14519,1016994,3,2002-11-08
1470,2139552,4,2005-03-05
3316,2364155,1,2003-09-17
15436,2240915,4,2005-01-29
8333,1816485,3,2005-05-31
12275,2170206,4,2005-01-10
5239,2001820,4,2005-11-09
8603,1730974,4,2004-06-07
14621,874869,5,2004-10-11
14241,630153,3,2005-06-06
17343,2250004,4,2005-09-30
15952,2326996,2,2004-01-08
4310,2159883,5,2005-10-26
4736,1716408,3,2005-06-18
2647,1299887,5,2005-02-11
5360,217502,4,2004-01-21
10666,2369333,5,2004-05-03
14240,1765007,5,2005-04-09
1289,946280,4,2004-02-16
6428,1968161,5,2004-10-22
3165,795510,3,2004-01-28
3990,111086,2,2005-08-03
5239,593517,3,2005-09-22
2290,2273952,4,2004-10-09
550,2513450,3,2005-03-03
9359,134743,4,2005-01-25
4415,830282,5,2005-07-15
6994,1659190,4,2004-09-07
2580,2082777,3,2005-02-22
6386,622461,4,2004-06-21
7685,56554,4,2005-07-16
6237,1933656,4,2004-10-26
16377,602503,4,2005-09-18
12261,1191308,2,2004-07-13
12243,2018101,4,2003-06-09
15129,2544830,5,2005-03-08
14188,684648,3,2003-09-22
12966,668042,5,2005-06-02
5477,575464,2,2004-11-27
3224,653027,3,2004-04-27
16640,1627853,4,2005-04-23
12347,2193419,3,2004-05-03
12399,281060,3,2004-07-29
312,1879077,2,2002-04-17
7091,700301,1,2002-08-14
11077,1739307,5,2005-06-20
1145,933259,1,2005-09-29
11451,149011,5,2002-10-30
15034,1258532,4,2005-02-19
8603,1246439,3,2005-09-09
6739,1084149,4,2005-09-15
11638,2181148,3,2005-08-18
16760,2044730,2,2005-02-12
11040,475535,5,2004-02-19
12277,2038318,4,2004-12-12
331,883407,3,2005-10-30
187,1402612,2,2005-09-15
385,14185,5,2003-11-26
17295,578869,4,2003-06-28
14313,2573054,3,2004-11-04
17431,679760,5,2004-04-18
17135,945089,1,2005-03-01
13302,1726416,3,2001-03-07
7208,257702,5,2002-09-24
15646,480813,5,2005-05-23
12828,982563,3,2005-06-01
3152,95090,3,2004-07-09
788,1721665,1,2005-05-19
4883,2281485,3,2005-03-17
14214,1768010,5,2004-11-17
4951,203064,4,2004-08-30
13412,1928272,5,2002-11-30
9728,421256,3,2005-11-14
5496,1153889,5,2005-06-30
17474,1789648,5,2005-02-06
14042,935087,4,2004-10-25
4123,1903721,4,2003-08-19
15922,1058399,1,2004-10-12
6994,1866902,1,2005-04-06
8014,377613,4,2003-06-26
11077,562860,2,2005-05-12
4452,2266937,2,2004-01-11
10084,2277203,5,2005-03-09
16740,1070499,3,2002-05-29
12435,154675,3,2003-10-22
8915,1873315,4,2004-07-13
2395,1117062,3,2004-01-16
17324,841755,5,2005-09-21
16438,383952,4,2003-09-30
12785,24800,2,2005-02-28
2153,1800320,1,2004-03-30
118,1928599,3,2001-07-16
12221,1135336,5,2004-08-12
13359,1209921,5,2003-10-26
16242,1614253,4,2005-10-03
6287,1321230,5,2005-09-05
1314,350009,5,2005-01-30
16260,1101854,3,2004-05-20
4080,2201114,4,2005-01-04
6350,1172685,4,2004-04-01
11051,667319,4,2005-10-28
533,655385,4,2005-09-07
11678,171587,5,2002-07-08
10607,1967289,5,2004-09-01
11427,385136,5,2005-03-20
12365,2583447,4,2004-07-04
11696,1024074,3,2005-10-03
5628,1478956,3,2002-08-27
5293,583058,4,2005-06-05
14402,2497827,3,2005-03-31
269,1110296,3,2004-04-25
361,1097756,5,2005-04-06
13981,1788421,4,2003-12-03
9628,299153,5,2005-07-22
2782,1990525,5,2004-12-12
3962,737645,5,2005-06-12
14618,2590984,2,2001-03-22
1799,1047830,3,2002-08-14
2102,1046387,4,2005-11-14
14642,33346,4,2003-05-14
3282,2232622,2,2005-05-27
14862,1932887,4,2005-03-19
8806,1930094,4,2001-04-10
6978,1448246,4,2005-10-10
3756,2227499,2,2005-06-01
14644,1929640,3,2005-02-02
1307,683377,5,2004-02-20
14644,1429446,5,2004-12-23
5401,2338987,3,2005-02-24
11884,1506801,3,2005-06-08
14349,1380947,3,2005-05-03
1798,1314449,3,2004-08-15
1799,830916,5,2004-11-04
3624,796629,4,2004-07-25
2342,85382,5,2004-11-11
7631,832977,3,2005-04-01
16399,2247454,3,2003-03-03
12945,1356810,5,2003-11-18
6329,59936,4,2005-05-21
14240,973870,5,2004-06-22
10774,1400108,3,2005-01-19
10114,1127452,4,2005-03-01
15769,360277,5,2005-11-27
8764,1813924,3,2005-02-17
10820,1322877,1,2005-03-16
10899,911829,4,2005-11-06
15084,213274,3,2005-09-15
148,958956,1,2005-07-14
12818,1899429,3,2001-04-24
16343,159758,5,2003-11-18
175,784506,3,2004-10-11
17764,2594777,5,2005-08-06
15058,873149,5,2005-05-29
1470,1171848,4,2005-01-08
16552,311027,4,2004-06-09
16242,644429,3,2005-08-23
9628,2004040,4,2005-02-01
3886,2190905,3,2005-04-19
1943,809341,3,2005-08-30
3106,1530767,5,2005-05-17
4472,2638596,3,2004-10-06
5589,924201,3,2005-03-07
9378,614058,5,2005-12-20
758,193566,5,2004-10-29
7055,1665250,3,2005-04-07
8387,1874235,2,2005-11-21
12785,1627061,3,2005-10-30
4306,566348,5,2004-05-22
1001,2068936,4,2005-08-23
8016,2242345,3,2004-07-27
7014,1790056,4,2005-09-27
17629,1719666,1,2005-01-24
3894,2047745,3,2005-02-21
16033,148242,3,2005-05-16
1100,721406,2,2001-05-18
5069,858574,3,2005-08-05
17169,2646160,5,2005-08-11
8635,1948905,3,2005-05-09
759,727502,2,2002-01-05
8954,1807489,3,2005-01-31
12317,2598622,5,2005-01-04
17513,1272379,2,2005-04-04
16792,1810093,2,2005-08-01
16242,2473092,3,2003-10-13
16181,740562,2,2001-01-16
5170,2385309,2,2005-03-22
14198,198967,2,2004-10-03
16596,2271154,5,2004-10-19
17299,1202730,3,2005-10-07
12172,776673,5,2003-06-15
10583,172654,4,2004-04-07
1220,1907809,5,2005-01-19
17560,2231537,5,2004-08-24
16587,1862006,1,2005-07-14
10881,1293451,3,2004-01-21
12991,2213836,4,2005-02-10
14667,377214,3,2001-06-12
3736,2307327,2,2004-12-21
3624,752492,4,2004-08-26
16619,837795,2,2004-10-04
12317,596586,5,2005-05-25
6661,36478,4,2005-11-02
9471,1678460,3,2004-07-16
14538,757556,4,2003-10-01
3928,447909,3,2005-10-22
11607,1164859,5,2005-06-21
12293,809896,4,2004-08-27
12435,819156,4,2005-06-23
7523,276313,4,2004-05-25
6804,535898,3,2005-07-21
60,1285289,4,2003-06-28
14590,887462,4,2003-07-14
9984,743041,2,2005-08-21
3920,695780,4,2005-01-10
9188,74320,4,2005-05-27
8857,1262307,2,2004-02-27
15163,111736,3,2002-07-09
5317,2184048,3,2005-04-21
15944,497153,2,2005-03-26
16438,469089,1,2004-01-18
3782,375174,3,2004-11-29
12843,164119,4,2005-10-26
12870,2118663,5,2005-12-03
17423,2610157,3,2005-11-30
6134,1581609,2,2005-05-06
12084,2372527,1,2004-02-06
9189,1504229,3,2004-04-09
4545,129054,3,2005-04-19
17157,248239,5,2000-06-13
16793,464504,5,2003-05-25
3350,2333987,2,2004-09-20
17764,433033,4,2005-07-12
9592,1587549,5,2005-01-07
4210,904794,1,2003-06-22
15901,2054186,4,2004-05-23
6859,404342,3,2004-04-20
10889,195569,2,2004-06-25
6268,2108500,4,2002-09-23
14533,1687079,4,2005-01-24
10337,1015802,3,2002-10-03
11696,464172,3,2002-10-22
5514,907347,2,2004-06-01
10729,2576983,4,2005-07-23
12497,834858,4,2005-01-09
12482,550604,5,2005-09-03
3331,2484743,3,2004-06-06
9785,1191240,4,2004-10-11
10378,2106538,4,2005-10-19
4155,2090648,3,2004-02-07
7744,2400569,3,2005-09-29
12986,1633365,5,2005-10-11
8846,257329,5,2005-05-01
11141,1723799,5,2003-05-17
16977,917694,4,2005-03-29
3617,1165121,4,2005-05-25
4432,1689816,3,2005-11-29
11164,2364980,4,2004-04-30
1145,806991,1,2005-01-02
7112,626387,3,2003-07-06
12672,194314,2,2005-11-26
3593,1120064,5,2004-05-17
14312,1613548,5,2004-04-01
14999,2258730,4,2004-08-15
2902,1242366,3,2004-03-23
9800,1401369,3,2004-11-09
4284,1478210,4,2005-07-05
5528,2426443,4,2005-01-19
3541,1183357,1,2004-02-07
7904,1586403,1,2004-08-09
4418,967937,4,2004-06-28
3371,422037,3,2004-03-03
2662,2444873,4,2003-09-30
6994,865481,3,2004-05-29
3648,1913770,3,2005-01-19
1307,809073,5,2005-06-05
1180,358202,5,2005-03-01
329,1693604,4,2005-09-08
5561,1485485,4,2005-05-31
6571,856068,4,2005-04-12
14940,1831742,4,2005-03-08
6596,1072531,5,2005-07-06
3860,1888712,3,2005-04-17
4829,1129727,5,2005-01-31
2152,155340,3,2005-09-05
17361,1780312,4,2005-01-20
6281,2086547,2,2004-01-29
6042,2529715,3,2004-08-18
7629,1851629,4,2005-03-08
6080,936373,5,2005-06-11
7521,420623,3,2005-01-25
16519,685113,5,2004-07-30
9351,344345,4,2005-10-16
4346,861279,4,2004-04-18
17004,667810,3,2005-07-01
12471,2232375,4,2004-03-10
15472,1159544,3,2004-12-10
14855,1362065,3,2005-04-06
12966,428058,3,2005-07-17
9598,1493907,3,2005-05-01
10662,521112,2,2005-07-12
5087,1440976,5,2005-04-26
443,1637405,3,2003-06-03
2178,1220789,3,2005-08-02
14550,1885203,5,2005-07-13
9014,905617,2,2005-07-11
199,249979,3,2002-03-25
15124,649264,4,2004-01-27
5154,1888914,3,2005-07-19
15532,537759,5,2005-09-24
443,2192638,4,2003-07-29
2594,765066,3,2004-04-20
14940,1662148,5,2005-04-14
7521,244381,3,2005-11-26
12672,566847,4,2005-01-30
10825,1725374,4,2005-12-10
1650,682767,3,2005-07-25
3148,282102,4,2004-10-26
15471,2419007,1,2004-09-28
13955,1961791,4,2005-11-15
5640,499894,4,2004-03-11
1470,1578532,4,2004-08-30
896,371224,2,2004-03-29
2699,2068734,5,2005-06-07
16223,93804,5,2004-03-08
14533,1415949,1,2005-07-18
13580,1316230,5,2004-09-06
4392,32743,4,2004-05-04
5317,1315975,3,2003-03-14
14541,373013,4,2004-05-31
12305,1055532,3,2004-07-07
15844,2502299,4,2004-03-08
6633,1591355,5,2003-11-11
528,2489685,3,2005-10-24
5788,2152463,4,2004-11-14
6931,2044169,4,2005-01-01
6014,224277,2,2005-11-02
15233,617814,1,2002-07-29
4080,338455,2,2005-09-19
12546,717991,3,2004-09-06
6145,2640363,1,2003-08-07
4488,890241,4,2005-04-16
564,1558180,2,2003-03-15
8846,149891,4,2003-12-01
2443,1067376,5,2005-10-24
1110,122756,4,2005-09-21
11283,489923,5,2005-10-01
13787,1410269,4,2005-08-12
7230,2574760,5,2005-08-22
9254,1392484,4,2004-11-26
8846,1716976,5,2004-03-25
7607,2260983,3,2005-04-26
2152,2344438,2,2005-03-09
9241,1557341,4,2002-09-30
3840,246374,3,2005-07-02
7617,935924,3,2000-09-10
4306,496385,5,2005-06-14
15151,2352948,4,2004-10-11
10504,2098603,4,2004-10-11
6972,604810,5,2005-02-05
12743,611041,4,2004-04-05
12047,87155,2,2005-12-29
5582,745741,5,2005-05-07
17580,665967,4,2005-03-21
3579,2280917,5,2004-12-22
14303,167763,4,2004-12-16
6266,1798607,3,2003-07-21
17149,801128,3,2004-06-14
13466,390912,4,2003-11-10
1202,1163758,4,2004-12-21
8118,2438413,3,2005-07-10
658,1794754,3,2004-08-07
8743,186266,4,2004-04-23
5862,135545,5,2004-11-06
2186,1795437,3,2005-08-14
17537,1312530,4,2005-08-25
6931,1974381,3,2005-11-08
9528,2329133,5,2005-10-30
7240,1075233,3,2005-01-10
16139,401508,4,2004-08-30
758,1609549,3,2004-10-13
8174,1659955,5,2005-11-22
12471,2210000,3,2004-02-24
2771,1932884,5,2005-03-12
8272,1342407,4,2005-08-13
15715,2215805,3,2004-06-22
16891,1031666,5,2005-01-24
17330,1606381,4,2004-09-20
15182,2631339,3,2003-04-09
9074,579391,4,2005-11-08
16707,2079831,5,2005-08-22
2617,1324541,4,2005-04-13
896,430016,4,2004-12-14
2945,1567240,3,2004-04-14
252,542938,4,2003-05-28
14103,1184812,5,2005-02-15
5571,978511,4,2002-03-22
5154,478558,3,2005-08-02
473,2187999,5,2004-12-08
6833,647174,2,2003-10-10
6739,411965,4,2005-03-19
9526,2342060,2,2003-11-25
5991,1137666,5,2005-10-11
8562,2463631,2,2003-03-21
12430,915926,2,2002-12-17
6042,409911,3,2005-05-19
8688,463090,5,2005-09-08
16969,368647,5,2004-06-20
11250,2582971,3,2005-09-08
12966,2524424,5,2005-12-23
17328,1867238,4,2003-12-30
16954,2102064,4,2004-11-06
4697,310226,5,2005-03-06
8743,1218116,5,2004-02-05
11064,1142611,5,2000-04-26
5016,935732,5,2004-11-24
3767,956739,3,2003-02-12
10343,2412372,3,2005-06-16
10123,722908,4,2005-07-20
15445,564871,4,2004-11-28
1962,946125,5,2005-08-02
13359,1653022,3,2005-12-22
7509,1772902,3,2005-03-25
12494,572389,4,2005-01-08
14410,2617239,4,2003-02-21
13091,320314,3,2005-05-17
15233,436984,2,2005-10-02
14759,2626621,3,2003-04-08
14606,2009725,4,2004-10-17
4705,1909168,3,2004-12-05
442,796104,4,2005-07-24
13409,2002444,4,2005-04-06
12843,474049,5,2005-09-29
10212,720852,5,2004-11-30
12034,2160694,3,2005-05-22
17482,476654,4,2005-04-30
12399,1007643,4,2003-12-05
5708,1182608,3,2005-08-01
8387,1908104,3,2004-08-11
4977,2379828,3,2005-08-21
4456,314903,4,2005-09-28
8596,393966,4,2003-07-22
1962,2581818,4,2005-03-10
7193,2501343,4,2005-05-14
11283,872608,5,2005-11-28
15953,704493,5,2004-11-26
8336,1507553,4,2005-09-13
11490,1990523,3,2004-01-03
10358,1531106,4,2005-06-21
10209,30866,4,2004-08-30
1798,328139,4,2001-06-18
10863,2391200,3,2005-02-03
4141,843503,4,2005-07-28
11579,43024,4,2003-03-27
7683,274106,5,2003-11-17
6974,1078000,5,2005-09-23
7155,2269528,2,2005-08-28
6931,446078,3,2005-03-11
8915,1569319,4,2004-09-04
7155,2620378,3,2004-06-30
6464,1469001,3,2003-09-04
3825,1874064,3,2005-07-15
13039,23713,4,2005-06-09
7331,911238,3,2004-12-25
8954,1282246,5,2005-07-15
104,1182437,5,2004-05-06
12662,1640592,4,2005-03-09
8327,2369855,4,2005-06-01
8583,2460360,5,2005-09-20
4306,1013077,5,2004-06-14
11022,343877,3,2004-10-25
886,303270,4,2005-04-25
191,2249534,2,2005-10-07
2153,147790,1,2004-06-22
13728,463899,5,2004-06-04
14240,1582905,4,2005-06-13
14712,157367,2,2005-02-22
2800,2555858,4,2005-06-29
3954,1922624,3,2005-02-03
15563,1318210,3,2005-05-20
7150,925414,3,2002-10-16
13418,57193,3,2005-09-06
9685,121439,4,2005-02-21
6807,1888662,5,2003-08-07
533,883159,4,2004-07-26
15205,26421,5,2005-06-01
7779,1370746,3,2005-03-05
2372,458889,2,2005-03-21
1843,1916239,1,2005-07-09
14961,1172322,5,2005-10-14
16565,1276404,2,2005-07-02
5317,275678,2,2002-07-16
8376,2012639,4,2005-06-23
1435,659882,5,2003-04-03
1466,1611819,5,2005-11-08
1959,2440574,1,2005-09-24
2680,2437479,4,2005-10-12
15818,2037365,3,2001-08-09
175,556210,5,2005-03-03
3728,938501,5,2005-11-01
16272,2243266,5,2002-05-22
9614,2433329,5,2005-06-21
16522,1924014,5,2005-06-21
17134,1452686,5,2005-01-03
4018,2502315,3,2005-11-14
6274,1540525,4,2005-06-22
11536,1671487,1,2005-09-19
2862,1371839,5,2005-05-17
7987,626413,3,2005-07-25
8171,1581163,4,2004-12-14
10002,2087093,2,2004-03-30
1476,1624194,5,2005-09-29
16901,996182,3,2004-09-10
1707,2583965,3,2005-06-17
1311,430465,2,2005-06-16
10094,1212882,4,2005-07-26
14454,437784,5,2005-07-19
14759,1406834,3,2003-09-01
5997,1312546,3,2005-11-15
1741,600267,4,2002-11-16
17339,131736,5,2005-01-20
13628,713357,5,2005-08-06
1316,697316,5,2003-07-14
8116,1296364,5,2005-08-25
17692,399713,2,2005-01-03
14940,2514736,3,2005-02-23
14312,1897924,3,2005-03-10
17526,312617,4,2005-02-23
8803,20918,4,2004-11-28
11013,1644346,3,2002-12-30
1843,2453482,3,2005-07-26
11781,1514303,5,2005-11-20
7406,1451792,4,2005-08-07
6386,1773945,3,2005-09-24
9236,2523252,5,2005-11-22
5391,1010725,3,2002-11-05
17586,374000,4,2005-05-16
5814,1493648,1,2003-03-27
17604,1402708,2,2002-08-13
270,1834783,4,2005-09-13
8393,1414493,4,2005-04-30
1180,2433016,5,2004-04-02
4683,1671155,3,2005-06-25
14829,1449931,1,2005-03-01
2391,33942,5,2005-08-21
4123,1672949,3,2002-03-15
7786,1403609,4,2005-06-07
148,1810215,1,2005-02-20
2734,2109386,3,2003-02-17
16452,1205700,5,2003-05-10
12892,406231,3,2005-07-22
16002,1226193,4,2003-05-02
6099,2586674,1,2004-05-23
9254,1840341,5,2005-04-15
11875,268846,3,2004-09-09
3320,1018168,5,2005-01-30
2572,251616,4,2005-05-07
1267,860774,1,2005-08-23
11173,811782,4,2004-12-22
13004,149893,4,2005-07-09
197,222469,4,2004-10-19
3938,265350,5,2005-01-27
14999,94981,4,2005-10-11
9550,2051299,3,2004-09-13
14313,238375,4,2005-10-10
14240,2233930,5,2005-08-20
17431,1015365,3,2001-01-12
1542,977354,3,2002-10-26
17259,783585,3,2002-12-14
6114,141851,4,2002-08-08
13584,681519,4,2005-08-21
818,2033473,3,2005-10-10
705,1140325,5,2005-03-28
2252,1106149,2,2005-02-17
12732,2364091,4,2005-02-13
16997,1437202,4,2004-09-24
5075,590025,4,2005-09-26
5496,1122351,4,2005-05-25
7590,307301,4,2004-03-23
5515,538757,4,2004-12-05
14431,155279,3,2005-03-05
8954,834363,3,2003-02-21
13081,740643,5,2005-02-21
9049,317912,3,2005-03-04
6223,2625306,1,2004-04-12
12494,1684241,4,2005-05-22
7150,719170,2,2004-02-13
10461,355597,3,2004-06-23
2391,924352,2,2004-06-13
3342,1166047,5,2005-07-17
10378,1517290,2,2002-02-17
11840,2617709,4,2004-11-09
3825,1339126,3,2004-07-08
4612,961310,3,2004-09-10
1044,128040,5,2003-11-24
12591,2349702,3,2001-12-26
8301,826896,3,2004-07-01
15592,1080361,4,2005-01-19
12084,1625255,2,2004-04-01
8904,1071238,5,2005-05-04
15233,2160530,1,2005-04-21
17088,1496560,3,2005-01-24
1965,255112,3,2005-01-19
6134,1676467,5,2004-12-29
13050,2247329,4,2005-09-03
10328,2133849,1,2004-11-18
17293,2078420,1,2005-09-07
11837,1452427,3,2005-08-05
5407,700019,3,2001-02-06
15471,485175,4,2004-07-28
10573,1237064,4,2005-08-21
4805,1846930,3,2004-10-19
17560,2086711,4,2004-01-12
17307,1493697,1,2005-08-10
7193,1372635,5,2005-01-31
12248,767958,3,2001-09-08
9592,306840,4,2004-07-10
1118,517024,5,2005-06-01
2475,1586325,1,2004-02-23
5882,18376,1,2005-02-10
7560,373990,3,2005-04-29
11875,2015946,4,2005-02-26
14364,962431,3,2003-11-29
16265,1771242,5,2005-03-31
14149,2610430,4,2004-01-04
2152,844597,3,2005-10-04
295,1399265,4,2005-11-27
4472,1590365,4,2004-10-30
14457,1684232,3,2002-02-13
14050,2366001,2,2004-11-26
15132,2493786,4,2004-04-28
7987,1315863,1,2004-09-03
14307,1219679,5,2005-05-17
2342,365653,5,2005-02-10
12690,739216,5,2004-12-07
4317,2554745,3,2000-05-04
12813,1986552,4,2005-04-09
5318,1857628,5,2005-10-23
9617,334153,4,2005-06-14
12582,898009,5,2004-08-25
14039,1420275,4,2004-02-17
16384,680643,5,2005-09-09
3938,1509867,5,2004-11-29
5837,2551846,5,2005-09-25
886,1099746,5,2005-02-08
14858,1655583,5,2005-02-15
11696,607343,3,2005-02-08
9699,2118812,2,2005-10-18
14574,2315615,2,2005-04-10
692,1394150,3,2005-09-15
5515,1070629,3,2005-07-10
7944,1372205,4,2005-11-11
10886,2368442,3,2005-01-07
17441,1402237,5,2004-03-15
2371,1819462,3,2005-07-28
1291,1383642,5,2005-02-10
7647,1648353,3,2005-09-16
3894,810187,3,2005-10-04
3254,1190563,4,2004-12-23
16384,131097,4,2004-11-18
15677,845356,3,2002-02-16
16390,218219,4,2003-01-11
12732,1623687,3,2005-05-23
6716,366608,3,2004-05-19
15952,2636265,3,2005-02-28
10044,1468972,2,2005-05-18
11607,1819267,4,2005-06-29
6206,1495581,5,2004-10-18
4862,277601,4,2005-09-07
11040,1656512,3,2005-08-31
17221,1778848,3,2003-11-23
14103,315054,4,2005-12-31
10849,2045624,4,2004-02-20
1096,1255348,4,2004-12-11
16495,1903412,5,2004-03-24
4881,350548,3,2004-12-14
2200,2465844,3,2005-07-11
4640,316832,5,2005-02-24
886,2587477,4,2005-08-24
9274,1124877,5,2004-11-06
15755,1135469,5,2005-06-02
10170,1264034,1,2005-10-25
4043,2407453,5,2003-03-22
175,2634345,2,2004-09-10
357,2350585,2,2005-03-14
6029,1141139,3,2005-10-27
8687,359345,3,2004-04-14
3427,2629701,3,2003-08-04
788,2293883,1,2005-09-12
16984,2169298,5,2005-04-11
2122,2178000,5,2002-07-29
10986,2010581,3,2005-04-01
4577,2158667,4,2004-09-09
7882,1151472,4,2003-09-05
9416,1011918,3,2005-01-13
4496,1316922,4,2004-04-02
12139,2250510,5,2005-06-28
8780,2624281,5,2003-12-31
8591,1637169,2,2005-09-28
9828,35353,3,2005-08-11
4353,274840,5,2005-09-27
964,1702945,4,2004-03-15
3106,2623690,1,2005-10-19
9340,2375168,4,2005-06-18
7032,1217193,3,2004-02-04
